19.92	-0.118342	0.19491	-0.572551	-0.475144
19.98	-0.152104	0.161426	-0.546062	-0.645495
20.04	-0.184156	0.119265	-0.515542	-0.756836
20.1	-0.214292	0.0719667	-0.482301	-0.812572
20.16	-0.242378	0.0224551	-0.4474	-0.830159
20.22	-0.268337	-0.0275599	-0.411639	-0.830775
20.28	-0.292134	-0.0775043	-0.375578	-0.829306
20.34	-0.31376	-0.127457	-0.339591	-0.831811
20.4	-0.333229	-0.177666	-0.303905	-0.837601
20.46	-0.350561	-0.22821	-0.268645	-0.841769
20.52	-0.365784	-0.278804	-0.233864	-0.837046
20.58	-0.378926	-0.328697	-0.199565	-0.815516
20.64	-0.390018	-0.376687	-0.165718	-0.770608
20.7	-0.399083	-0.421257	-0.13227	-0.698967
20.76	-0.406145	-0.460797	-0.0991569	-0.601258
20.82	-0.411221	-0.493831	-0.0663031	-0.481377
20.88	-0.414326	-0.51917	-0.0336286	-0.344737
20.94	-0.415467	-0.535952	-0.00105002	-0.196733
21	-0.414648	-0.543624	0.0315173	-0.0419885
21.06	-0.411868	-0.541888	0.0641583	0.115667
21.12	-0.40712	-0.53066	0.0969566	0.272798
21.18	-0.400392	-0.510069	0.129993	0.425807
21.24	-0.391667	-0.480474	0.163345	0.570435
21.3	-0.380926	-0.442513	0.19708	0.701548
21.36	-0.368142	-0.397152	0.231254	0.813581
21.42	-0.353289	-0.345673	0.265904	0.901888
21.48	-0.336338	-0.289571	0.301038	0.964747
21.54	-0.31726	-0.230327	0.336617	1.00482
21.6	-0.296031	-0.169149	0.372539	1.02874
21.66	-0.272634	-0.106791	0.40861	1.04441
21.72	-0.24707	-0.0435946	0.4445	1.05639
21.78	-0.219362	0.0201464	0.479706	1.05971
21.84	-0.189568	0.0834602	0.513499	1.03508
21.9	-0.157801	0.143913	0.544886	0.954678
21.96	-0.124237	0.19759	0.572615	0.80189
22.02	-0.0891349	0.240231	0.595242	0.584582
22.08	-0.0528421	0.268548	0.611301	0.32571
22.14	-0.015789	0.280646	0.619565	0.0463319
22.2	0.0215333	0.275682	0.619333	-0.240357
22.26	0.0586098	0.253488	0.610613	-0.524086
22.32	0.094946	0.214637	0.594126	-0.788175
22.38	0.130106	0.161062	0.571114	-1.00246
22.44	0.163738	0.0967006	0.543059	-1.13472
22.5	0.195577	0.0267356	0.511413	-1.18385
22.56	0.225442	-0.0446359	0.477434	-1.18274
22.62	0.253223	-0.115298	0.442112	-1.16159
22.68	0.278857	-0.184413	0.40617	-1.13062
22.74	0.302324	-0.251352	0.370107	-1.08707
22.8	0.323624	-0.315192	0.334241	-1.02479
22.86	0.342776	-0.374678	0.298763	-0.939735
22.92	0.359805	-0.428415	0.263768	-0.831703
22.98	0.374743	-0.475092	0.229289	-0.703827
23.04	0.387619	-0.51364	0.195313	-0.560929
23.1	0.398463	-0.543293	0.161802	-0.407985
23.16	0.407302	-0.563568	0.128696	-0.249295
23.22	0.414158	-0.574216	0.0959262	-0.0883523
23.28	0.419049	-0.575184	0.0634138	0.0718346
23.34	0.421989	-0.566598	0.0310771	0.228226
23.4	0.422986	-0.548781	-0.00116845	0.377232
23.46	0.422043	-0.522294	-0.0334085	0.514354
23.52	0.419158	-0.487994	-0.0657288	0.634245
23.58	0.414323	-0.447068	-0.0982141	0.731429
23.64	0.407528	-0.401007	-0.130947	0.801727
